r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R1860,P0661,D0281,2020-02-08 05:22:01,1,2020-02-08 05:42:11,Khandwa Road,Bicholi Mardana],2,N,location not changed,0,2,2020-02-08 06:22:36,10,20,NA,NA,0,cash,cash,N,same mode,completed,4.6,V0774,Early Morning,2.5,['C0361'],Y,C0361,5.0,0.5,32.0
R1861,P0928,D0590,2020-04-25 07:56:00,1,2020-04-25 08:25:26,Bicholi Mardana],AB Road (Agra Bombay Road),5,N,location not changed,0,5,2020-04-25 08:53:56,25,20,NA,NA,0,cash,cash,N,same mode,completed,4.9,V0409,Early Morning,6.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,51.25
R1862,P0280,D0644,2020-09-29 17:24:50,0,NA,Bicholi Mardana],Bhawarkuan,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0532,Evening,0.0,"['C0132', 'C0250']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R1863,P0216,D0635,2020-10-17 12:12:11,1,2020-10-17 12:38:58,Navlakha,Rau,18,N,location not changed,0,18,2020-10-17 12:57:08,90,10,NA,NA,0,cash,cash,N,same mode,completed,3.5,V0113,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R1864,P0038,D0696,2020-03-20 09:46:11,1,2020-03-20 10:09:17,Scheme No. 54,Silicon City (Rau),7,Y,Nipania,18,25,2020-03-20 10:58:52,125,10,NA,NA,0,online,upi,N,same mode,completed,4.2,V0050,Morning,0.0,['C0420'],Y,C0420,20.0,25.0,110.0
R1865,P0476,D0205,2020-03-07 12:09:16,1,2020-03-07 12:36:29,Nipania,AB Road (Agra Bombay Road),11,Y,Palasia,12,23,2020-03-07 13:22:47,115,50,NA,NA,0,cash,cash,N,same mode,completed,3.9,V0517,Noon,0.0,['C0198'],Y,C0198,20.0,23.0,142.0
R1866,P0675,D0241,2020-09-09 22:31:27,1,2020-09-09 22:46:38,Bicholi Mardana],Scheme No. 54,9,Y,Bengali Square,12,21,2020-09-09 23:07:35,105,10,NA,NA,0,cash,cash,N,same mode,completed,2.7,V0065,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,115.0
R1867,P0208,D0284,2020-07-31 20:43:42,0,NA,Sudama Nagar,South Tukoganj,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0402,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1868,P0724,D0343,2020-08-23 22:53:10,0,NA,Palasia,Old Palasia,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0123,Night,0.0,['C0302'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1869,P0551,D0013,2020-04-18 04:58:36,1,2020-04-18 05:21:12,Nipania,Bengali Square,11,Y,Bicholi Mardana],18,29,2020-04-18 05:52:46,145,10,NA,NA,0,online,debit card,N,same mode,completed,2.7,V0434,Early Morning,36.25,['C0203'],N,No coupon_used,0.0,0.0,191.25
R1870,P0218,D0697,2020-05-22 22:59:46,1,2020-05-22 23:28:57,Sudama Nagar,Khandwa Road,10,N,location not changed,0,10,2020-05-22 23:57:05,50,0,NA,NA,0,online,credit card,N,same mode,pending,2.1,V0778,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R1871,P0331,D0225,2020-09-10 07:44:03,1,2020-09-10 08:10:49,Nipania,Bicholi Mardana],12,N,location not changed,0,12,2020-09-10 08:46:20,60,10,NA,NA,0,cash,cash,N,same mode,completed,1.3,V0814,Early Morning,15.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R1872,P0738,D0458,2020-12-13 22:39:06,1,2020-12-13 23:06:09,Rau,Old Palasia,9,N,location not changed,0,9,2020-12-13 23:51:40,45,50,NA,NA,0,online,credit card,Y,cash,completed,1.4,V0501,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R1873,P0919,D0746,2020-08-09 07:39:25,1,2020-08-09 07:59:37,Rajendra Nagar,Geeta Bhawan,9,N,location not changed,0,9,2020-08-09 08:23:00,45,10,NA,NA,0,cash,cash,N,same mode,completed,4.4,V0460,Early Morning,11.25,['C0461'],Y,C0461,20.0,9.0,57.25
R1874,P0286,D0804,2020-05-30 16:11:12,1,2020-05-30 16:27:52,Bicholi Mardana],Rau,12,N,location not changed,0,12,2020-05-30 17:23:37,60,10,NA,NA,0,online,upi,N,same mode,completed,1.5,V0650,Evening,0.0,['C0598'],Y,C0598,15.0,9.0,61.0
R1875,P0773,D0218,2020-08-10 20:41:30,0,NA,New Palasia,Rau,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0368,Night,0.0,"['C0134', 'C0478']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R1876,P0353,D0031,2020-07-23 00:30:20,1,2020-07-23 00:48:07,Rajendra Nagar,Rau,15,N,location not changed,0,15,2020-07-23 01:27:43,75,10,NA,NA,0,online,credit card,N,same mode,completed,1.4,V0037,Mid Night,18.75,['C0436'],Y,C0436,15.0,11.25,92.5
R1877,P0239,D0153,2020-12-21 22:36:47,1,2020-12-21 22:59:55,Khandwa Road,Silicon City (Rau),17,Y,Palasia,20,37,2020-12-21 23:18:34,185,20,NA,NA,0,cash,cash,N,same mode,completed,1.3,V0079,Night,0.0,['C0389'],Y,C0389,15.0,27.75,177.25
R1878,P0136,D0219,2020-12-11 16:20:48,0,NA,Bengali Square,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0010,Evening,0.0,['C0434'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1879,P0252,D0349,2020-04-05 22:38:14,1,2020-04-05 23:00:59,Scheme No. 54,Sudama Nagar,18,N,location not changed,0,18,2020-04-05 23:23:02,90,20,NA,NA,0,online,debit card,N,same mode,completed,2.4,V0553,Night,0.0,['C0370'],N,No coupon_used,0.0,0.0,110.0
R1880,P0854,D0517,2020-06-12 17:34:25,1,2020-06-12 17:53:21,Palasia,AB Road (Agra Bombay Road),5,N,location not changed,0,5,2020-06-12 18:11:12,25,20,NA,NA,0,cash,cash,N,same mode,completed,3.2,V0794,Evening,0.0,"['C0032', 'C0381']",N,No coupon_used,0.0,0.0,45.0
R1881,P0766,D0406,2020-05-12 12:04:43,1,2020-05-12 12:28:14,Khandwa Road,Palasia,10,N,location not changed,0,10,2020-05-12 13:10:57,50,20,NA,NA,0,online,wallet,N,same mode,completed,1.2,V0451,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R1882,P0745,D0218,2020-05-04 05:40:26,1,2020-05-04 05:59:44,Bicholi Mardana],Geeta Bhawan,18,N,location not changed,0,18,2020-05-04 06:39:18,90,10,NA,NA,0,online,wallet,N,same mode,completed,2.2,V0368,Early Morning,22.5,['C0522'],Y,C0522,20.0,18.0,104.5
R1883,P0847,D0730,2020-02-07 06:59:04,1,2020-02-07 07:14:43,Silicon City (Rau),Palasia,4,Y,Silicon City (Rau),12,16,2020-02-07 07:31:59,80,50,NA,NA,0,cash,cash,N,same mode,completed,3.2,V0380,Early Morning,20.0,['C0464'],N,No coupon_used,0.0,0.0,150.0
R1884,P0768,D0140,2020-01-28 10:39:29,1,2020-01-28 11:05:39,New Palasia,Palasia,14,N,location not changed,0,14,2020-01-28 11:22:35,70,10,NA,NA,0,online,wallet,N,same mode,completed,4.1,V0131,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R1885,P0922,D0071,2020-11-26 20:33:07,1,2020-11-26 20:59:55,AB Road (Agra Bombay Road),Sudama Nagar,10,N,location not changed,0,10,2020-11-26 21:12:02,50,20,NA,NA,0,online,debit card,N,same mode,completed,4.3,V0616,Night,0.0,['C0429'],N,No coupon_used,0.0,0.0,70.0
R1886,P0215,D0451,2020-07-26 14:49:00,1,2020-07-26 15:13:13,Annapurna Road,Khandwa Road,16,Y,Manorama Ganj,14,30,2020-07-26 15:47:41,150,20,NA,NA,0,cash,cash,Y,online,completed,2.5,V0428,Noon,0.0,"['C0249', 'C0348']",Y,C0249,20.0,30.0,140.0
R1887,P0073,D0341,2020-12-13 08:35:36,1,2020-12-13 09:05:29,Navlakha,Old Palasia,20,N,location not changed,0,20,2020-12-13 09:39:14,100,0,NA,NA,0,online,debit card,N,same mode,completed,4.7,V0811,Morning,0.0,['C0135'],Y,C0135,5.0,5.0,95.0
R1888,P0349,D0017,2020-04-23 09:43:32,1,2020-04-23 10:06:32,Annapurna Road,Bhawarkuan,8,N,location not changed,0,8,2020-04-23 10:18:54,40,20,NA,NA,0,cash,cash,N,same mode,completed,3.1,V0483,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R1889,P0800,D0276,2020-11-06 11:24:38,0,NA,Nipania,Scheme No. 54,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0013,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1890,P0328,D0566,2020-06-01 12:37:30,0,NA,Bengali Square,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0060,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1891,P0855,D0789,2020-11-19 03:00:31,1,2020-11-19 03:27:49,AB Road (Agra Bombay Road),Scheme No. 54,14,N,location not changed,0,14,2020-11-19 03:59:37,70,0,NA,NA,0,online,wallet,N,same mode,completed,3.5,V0083,Mid Night,17.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,87.5
R1892,P0390,D0119,2020-08-13 12:51:49,1,2020-08-13 13:15:44,Palasia,South Tukoganj,2,N,location not changed,0,2,2020-08-13 13:38:31,10,0,NA,NA,0,online,wallet,Y,cash,completed,2.8,V0081,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,10.0
R1893,P0628,D0718,2020-11-01 10:21:09,0,NA,Khandwa Road,Navlakha,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0602,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1894,P0428,D0682,2020-04-09 13:43:14,0,NA,Bengali Square,Khandwa Road,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0469,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1895,P0456,D0164,2020-10-05 09:53:58,0,NA,Sudama Nagar,Annapurna Road,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0051,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1896,P0654,D0098,2020-05-19 02:26:37,1,2020-05-19 02:46:03,Bicholi Mardana],Silicon City (Rau),2,Y,Manorama Ganj,18,20,2020-05-19 02:57:58,100,20,NA,NA,0,online,upi,N,same mode,completed,1.7,V0406,Mid Night,25.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,145.0
R1897,P0475,D0073,2020-01-08 16:29:24,1,2020-01-08 16:55:46,Geeta Bhawan,Bengali Square,8,N,location not changed,0,8,2020-01-08 17:52:56,40,20,NA,NA,0,online,debit card,N,same mode,completed,1.1,V0510,Evening,0.0,['C0446'],Y,C0446,20.0,8.0,52.0
R1898,P0323,D0771,2020-05-15 06:57:35,0,NA,Manorama Ganj,Nipania,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0122,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1899,P0367,D0288,2020-08-24 00:05:20,1,2020-08-24 00:20:23,Palasia,Bhawarkuan,18,N,location not changed,0,18,2020-08-24 00:38:52,90,0,NA,NA,0,online,debit card,N,same mode,completed,3.3,V0024,Mid Night,22.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,112.5
R1900,P0057,D0802,2020-08-01 10:36:48,0,NA,Rajendra Nagar,Manorama Ganj,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0541,Morning,0.0,['C0572'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1901,P0883,D0730,2020-09-02 15:18:19,0,NA,Bengali Square,Manorama Ganj,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0380,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1902,P0591,D0272,2020-04-16 06:04:48,1,2020-04-16 06:30:38,Bhawarkuan,Old Palasia,16,N,location not changed,0,16,2020-04-16 06:49:19,80,0,NA,NA,0,cash,cash,N,same mode,completed,3.6,V0636,Early Morning,20.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R1903,P0963,D0315,2020-01-05 05:15:51,1,2020-01-05 05:44:50,Bicholi Mardana],Khandwa Road,7,Y,Manorama Ganj,5,12,2020-01-05 05:57:29,60,50,NA,NA,0,online,credit card,N,same mode,completed,4.4,V0628,Early Morning,15.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,125.0
R1904,P0661,D0820,2020-08-06 03:28:59,1,2020-08-06 03:48:03,Rajendra Nagar,Scheme No. 54,8,N,location not changed,0,8,2020-08-06 04:14:14,40,0,NA,NA,0,cash,cash,N,same mode,completed,4.8,V0503,Mid Night,10.0,['C0361'],Y,C0361,5.0,2.0,48.0
R1905,P0407,D0019,2020-05-28 10:44:14,1,2020-05-28 11:11:35,AB Road (Agra Bombay Road),Rau,19,Y,Bhawarkuan,15,34,2020-05-28 11:57:17,170,50,NA,NA,0,cash,cash,N,same mode,completed,1.1,V0839,Morning,0.0,['C0581'],Y,C0581,15.0,25.5,194.5
R1906,P0800,D0344,2020-08-21 11:08:02,1,2020-08-21 11:28:29,Navlakha,Scheme No. 54,12,Y,Navlakha,18,30,2020-08-21 12:26:22,150,0,NA,NA,0,cash,cash,N,same mode,completed,3.9,V0526,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R1907,P0082,D0005,2020-03-27 13:30:05,1,2020-03-27 13:49:25,Palasia,Bengali Square,19,N,location not changed,0,19,2020-03-27 14:25:49,95,0,NA,NA,0,online,debit card,N,same mode,completed,3.3,V0743,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R1908,P0486,D0356,2020-12-30 16:34:39,0,NA,AB Road (Agra Bombay Road),Nipania,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0726,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1909,P0411,D0281,2020-06-08 04:31:32,0,NA,Sudama Nagar,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0774,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1910,P0223,D0247,2020-08-07 14:20:39,0,NA,Scheme No. 54,Bhawarkuan,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0467,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1911,P0346,D0327,2020-01-29 02:56:13,1,2020-01-29 03:24:48,Silicon City (Rau),Sudama Nagar,10,N,location not changed,0,10,2020-01-29 03:46:33,50,10,NA,NA,0,cash,cash,N,same mode,completed,3.9,V0808,Mid Night,12.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,72.5
R1912,P0316,D0543,2020-11-21 04:49:04,0,NA,Palasia,Sudama Nagar,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0401,Early Morning,0.0,"['C0009', 'C0409']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R1913,P0181,D0068,2020-12-26 06:34:49,1,2020-12-26 06:52:03,Bengali Square,Sudama Nagar,3,N,location not changed,0,3,2020-12-26 07:30:36,15,10,NA,NA,0,cash,cash,N,same mode,completed,4.0,V0634,Early Morning,3.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,28.75
R1914,P0687,D0473,2020-01-04 18:40:34,1,2020-01-04 19:03:25,AB Road (Agra Bombay Road),Bengali Square,14,N,location not changed,0,14,2020-01-04 19:13:47,70,10,NA,NA,0,online,wallet,N,same mode,completed,2.9,V0697,Evening,0.0,['C0541'],Y,C0541,15.0,10.5,69.5
R1915,P0977,D0252,2020-09-21 10:48:11,0,NA,Palasia,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0226,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1916,P0327,D0359,2020-02-04 05:20:25,0,NA,Geeta Bhawan,Old Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0426,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1917,P0434,D0023,2020-09-12 21:29:31,1,2020-09-12 21:50:40,Khandwa Road,South Tukoganj,15,N,location not changed,0,15,2020-09-12 22:33:34,75,50,NA,NA,0,online,upi,N,same mode,completed,1.1,V0314,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,125.0
R1918,P0885,D0708,2020-04-24 02:22:28,1,2020-04-24 02:51:54,Nipania,Khandwa Road,4,Y,Sudama Nagar,4,8,2020-04-24 03:39:52,40,0,NA,NA,0,cash,cash,N,same mode,completed,3.1,V0635,Mid Night,10.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R1919,P0319,D0337,2020-04-13 14:59:08,1,2020-04-13 15:19:33,Rajendra Nagar,Bhawarkuan,9,N,location not changed,0,9,2020-04-13 15:47:06,45,50,NA,NA,0,cash,cash,N,same mode,completed,4.5,V0514,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R1920,P0700,D0288,2020-03-09 00:55:44,1,2020-03-09 01:22:31,South Tukoganj,Scheme No. 54,9,N,location not changed,0,9,2020-03-09 01:52:16,45,50,NA,NA,0,cash,cash,N,same mode,completed,1.2,V0024,Mid Night,11.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,106.25
R1921,P0793,D0172,2020-08-04 19:26:57,1,2020-08-04 19:43:52,Khandwa Road,Sudama Nagar,12,Y,South Tukoganj,13,25,2020-08-04 20:30:49,125,50,NA,NA,0,cash,cash,N,same mode,completed,3.6,V0568,Evening,0.0,['C0304'],N,No coupon_used,0.0,0.0,175.0
R1922,P0892,D0003,2020-07-09 16:18:36,0,NA,Old Palasia,Bengali Square,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0668,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1923,P0688,D0711,2020-06-06 20:33:23,1,2020-06-06 21:01:51,Bicholi Mardana],Silicon City (Rau),14,Y,Navlakha,20,34,2020-06-06 21:55:11,170,0,NA,NA,0,online,wallet,N,same mode,completed,3.2,V0830,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,170.0
R1924,P0375,D0519,2020-07-11 17:50:22,1,2020-07-11 18:09:29,New Palasia,Scheme No. 54,15,N,location not changed,0,15,2020-07-11 19:00:42,75,50,NA,NA,0,cash,cash,Y,online,completed,1.2,V0657,Evening,0.0,"['C0170', 'C0570']",Y,C0570,20.0,15.0,110.0
R1925,P0590,D0045,2020-12-03 03:11:24,1,2020-12-03 03:29:36,Rajendra Nagar,Palasia,17,N,location not changed,0,17,2020-12-03 04:02:42,85,0,NA,NA,0,cash,cash,N,same mode,completed,3.7,V0339,Mid Night,21.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,106.25
R1926,P0243,D0367,2020-09-27 22:02:41,1,2020-09-27 22:28:01,Palasia,Rau,6,Y,New Palasia,13,19,2020-09-27 23:02:07,95,50,NA,NA,0,online,upi,N,same mode,completed,3.2,V0044,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,145.0
R1927,P0482,D0031,2020-08-06 22:55:09,1,2020-08-06 23:14:01,Geeta Bhawan,AB Road (Agra Bombay Road),18,Y,South Tukoganj,20,38,2020-08-06 23:59:16,190,20,NA,NA,0,online,upi,N,same mode,completed,4.1,V0037,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,210.0
R1928,P0214,D0372,2020-08-16 00:45:19,1,2020-08-16 01:14:46,South Tukoganj,Manorama Ganj,2,Y,Old Palasia,3,5,2020-08-16 02:12:17,25,10,NA,NA,0,online,wallet,N,same mode,completed,4.6,V0090,Mid Night,6.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,41.25
R1929,P0758,D0116,2020-09-07 22:32:22,1,2020-09-07 22:47:46,Bhawarkuan,Vijay Nagar,16,Y,Navlakha,11,27,2020-09-07 23:25:47,135,20,NA,NA,0,cash,cash,N,same mode,completed,3.8,V0629,Night,0.0,['C0124'],N,No coupon_used,0.0,0.0,155.0
R1930,P0125,D0498,2020-04-05 04:02:15,1,2020-04-05 04:25:23,Bicholi Mardana],Sudama Nagar,4,N,location not changed,0,4,2020-04-05 05:21:26,20,50,NA,NA,0,online,debit card,N,same mode,pending,2.7,V0116,Early Morning,5.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R1931,P0568,D0392,2020-05-10 23:24:56,1,2020-05-10 23:48:56,Geeta Bhawan,Nipania,10,N,location not changed,0,10,2020-05-11 00:45:34,50,0,NA,NA,0,online,credit card,N,same mode,completed,4.4,V0708,Night,0.0,"['C0098', 'C0253', 'C0439', 'C0549']",N,No coupon_used,0.0,0.0,50.0
R1932,P0037,D0678,2020-01-26 22:33:28,1,2020-01-26 22:49:53,Rajendra Nagar,Rau,7,N,location not changed,0,7,2020-01-26 23:37:44,35,20,NA,NA,0,online,debit card,N,same mode,completed,3.7,V0111,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,55.0
R1933,P0029,D0120,2020-04-14 06:07:39,1,2020-04-14 06:37:22,Palasia,Silicon City (Rau),8,N,location not changed,0,8,2020-04-14 06:47:31,40,0,NA,NA,0,online,wallet,N,same mode,failed,4.1,V0099,Early Morning,10.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R1934,P0897,D0824,2020-01-07 03:32:59,1,2020-01-07 03:57:20,New Palasia,Silicon City (Rau),20,Y,Bicholi Mardana],13,33,2020-01-07 04:07:42,165,10,NA,NA,0,online,debit card,N,same mode,failed,1.9,V0119,Mid Night,41.25,"['C0084', 'C0557']",Y,C0084,15.0,24.75,191.5
R1935,P0110,D0675,2020-03-13 18:52:43,1,2020-03-13 19:18:00,New Palasia,Old Palasia,18,N,location not changed,0,18,2020-03-13 20:08:34,90,10,NA,NA,0,cash,cash,N,same mode,completed,2.0,V0337,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R1936,P0808,D0798,2020-12-19 19:11:00,0,NA,Navlakha,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0208,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1937,P0909,D0180,2020-05-09 08:43:58,1,2020-05-09 09:01:57,Geeta Bhawan,Annapurna Road,6,Y,Nipania,5,11,2020-05-09 10:01:05,55,20,NA,NA,0,cash,cash,N,same mode,completed,2.4,V0419,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R1938,P0470,D0634,2020-10-26 13:57:40,1,2020-10-26 14:24:11,Khandwa Road,Old Palasia,14,N,location not changed,0,14,2020-10-26 14:42:58,70,20,NA,NA,0,online,debit card,N,same mode,completed,3.3,V0309,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R1939,P0345,D0731,2020-04-13 19:37:12,0,NA,Bicholi Mardana],Palasia,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0790,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1940,P0290,D0654,2020-08-21 23:22:38,1,2020-08-21 23:52:24,Geeta Bhawan,Rajendra Nagar,5,N,location not changed,0,5,2020-08-22 00:36:33,25,0,NA,NA,0,cash,cash,Y,online,completed,4.6,V0825,Night,0.0,['C0342'],Y,C0342,5.0,1.25,23.75
R1941,P0397,D0609,2020-01-27 20:44:07,0,NA,New Palasia,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0755,Night,0.0,['C0215'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1942,P0123,D0568,2020-01-18 14:52:21,1,2020-01-18 15:13:57,Khandwa Road,Sudama Nagar,12,N,location not changed,0,12,2020-01-18 15:28:02,60,50,NA,NA,0,cash,cash,N,same mode,completed,3.7,V0207,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R1943,P0485,D0130,2020-08-28 05:59:10,0,NA,Scheme No. 54,Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0332,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1944,P0357,D0063,2020-11-07 20:39:43,1,2020-11-07 21:04:30,Sudama Nagar,Bicholi Mardana],9,Y,Geeta Bhawan,11,20,2020-11-07 21:49:13,100,10,NA,NA,0,online,debit card,N,same mode,completed,4.1,V0246,Night,0.0,['C0147'],N,No coupon_used,0.0,0.0,110.0
R1945,P0917,D0259,2020-12-06 12:13:52,1,2020-12-06 12:31:51,Old Palasia,Manorama Ganj,19,N,location not changed,0,19,2020-12-06 13:14:28,95,50,NA,NA,0,cash,cash,N,same mode,completed,3.7,V0052,Noon,0.0,['C0471'],Y,C0471,5.0,4.75,140.25
R1946,P0598,D0735,2020-02-29 08:55:49,1,2020-02-29 09:24:09,South Tukoganj,AB Road (Agra Bombay Road),14,N,location not changed,0,14,2020-02-29 09:50:37,70,0,NA,NA,0,cash,cash,N,same mode,completed,2.5,V0302,Morning,0.0,['C0251'],N,No coupon_used,0.0,0.0,70.0
R1947,P0040,D0080,2020-05-28 03:32:05,0,NA,Bhawarkuan,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0848,Mid Night,0.0,"['C0321', 'C0509']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R1948,P0293,D0357,2020-02-21 04:23:21,0,NA,Bhawarkuan,Scheme No. 54,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0441,Early Morning,0.0,['C0377'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R1949,P0614,D0258,2020-03-10 17:22:05,0,NA,AB Road (Agra Bombay Road),Silicon City (Rau),0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0649,Evening,0.0,['C0319'],No coupon alloted,No coupon_used,0.0,0.0,0.0
