r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R11203,P3591,D2126,2022-01-30 23:58:54,0,NA,Rajendra Nagar,Bhawarkuan,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V2316,Night,0.0,['C1713'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11204,P2214,D2443,2022-11-19 00:18:52,0,NA,Khandwa Road,Old Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2158,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11205,P3128,D2011,2022-05-25 04:13:02,1,2022-05-25 04:34:16,Scheme No. 54,Annapurna Road,7,N,location not changed,0,7,2022-05-25 05:01:38,35,20,NA,NA,0,cash,cash,N,same mode,completed,1.4,V2474,Early Morning,8.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,63.75
R11206,P3446,D2716,2022-08-26 10:58:37,0,NA,Silicon City (Rau),Rajendra Nagar,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2699,Morning,0.0,['C2245'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11207,P2912,D2048,2022-08-18 09:39:58,1,2022-08-18 09:58:21,South Tukoganj,Scheme No. 54,8,N,location not changed,0,8,2022-08-18 10:40:37,40,10,NA,NA,0,online,credit card,N,same mode,completed,4.9,V2617,Morning,0.0,['C1586'],Y,C1586,20.0,8.0,42.0
R11208,P3299,D2699,2022-11-08 12:46:24,0,NA,Rau,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V2133,Noon,0.0,['C1859'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11209,P2828,D2150,2022-06-10 22:00:09,1,2022-06-10 22:22:10,Palasia,Navlakha,17,N,location not changed,0,17,2022-06-10 22:33:06,85,0,NA,NA,0,cash,cash,N,same mode,completed,2.5,V2299,Night,0.0,['C2298'],Y,C2298,15.0,12.75,72.25
R11210,P2756,D1762,2022-05-15 17:22:33,1,2022-05-15 17:38:13,Annapurna Road,Navlakha,17,N,location not changed,0,17,2022-05-15 17:55:46,85,0,NA,NA,0,online,debit card,N,same mode,completed,1.7,V2283,Evening,0.0,['C1774'],N,No coupon_used,0.0,0.0,85.0
R11211,P3483,D1791,2022-09-09 23:57:11,0,NA,Navlakha,Bhawarkuan,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1827,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11212,P2311,D2614,2022-04-13 01:20:11,1,2022-04-13 01:49:17,Manorama Ganj,AB Road (Agra Bombay Road),20,Y,Annapurna Road,15,35,2022-04-13 02:34:15,175,50,NA,NA,0,cash,cash,N,same mode,completed,4.9,V2681,Mid Night,43.75,['C1483'],Y,C1483,5.0,8.75,260.0
R11213,P3662,D2461,2022-01-28 03:41:57,1,2022-01-28 04:02:24,Bengali Square,Bhawarkuan,18,N,location not changed,0,18,2022-01-28 04:20:44,90,10,NA,NA,0,cash,cash,N,same mode,completed,1.1,V2503,Mid Night,22.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,122.5
R11214,P3660,D2394,2022-01-17 00:41:29,1,2022-01-17 01:03:19,Bicholi Mardana],South Tukoganj,13,Y,Khandwa Road,6,19,2022-01-17 01:39:21,95,0,NA,NA,0,cash,cash,N,same mode,completed,1.0,V2571,Mid Night,23.75,['C2369'],N,No coupon_used,0.0,0.0,118.75
R11215,P3187,D2245,2022-09-30 03:45:47,1,2022-09-30 04:07:02,New Palasia,Navlakha,2,Y,Scheme No. 54,6,8,2022-09-30 04:40:39,40,10,NA,NA,0,cash,cash,N,same mode,completed,4.9,V2425,Mid Night,10.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R11216,P2868,D2638,2022-09-03 10:18:56,1,2022-09-03 10:41:15,Geeta Bhawan,Nipania,11,N,location not changed,0,11,2022-09-03 11:26:42,55,10,NA,NA,0,cash,cash,N,same mode,completed,4.4,V1810,Morning,0.0,['C1989'],N,No coupon_used,0.0,0.0,65.0
R11217,P2907,D2433,2022-02-28 10:39:40,0,NA,Annapurna Road,Sudama Nagar,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V2180,Morning,0.0,['C1512'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11218,P2336,D2568,2022-07-04 06:52:14,1,2022-07-04 07:13:21,Nipania,Old Palasia,8,Y,Rau,6,14,2022-07-04 08:06:29,70,50,NA,NA,0,online,wallet,N,same mode,completed,4.6,V1781,Early Morning,17.5,"['C1555', 'C1876']",Y,C1876,20.0,14.0,123.5
R11219,P2436,D2431,2022-09-21 18:23:28,1,2022-09-21 18:48:44,New Palasia,Palasia,4,Y,Bengali Square,20,24,2022-09-21 19:36:48,120,50,NA,NA,0,online,credit card,N,same mode,completed,1.5,V1919,Evening,0.0,['C2213'],N,No coupon_used,0.0,0.0,170.0
R11220,P2224,D1893,2022-11-09 15:07:28,1,2022-11-09 15:33:44,Bengali Square,Palasia,5,N,location not changed,0,5,2022-11-09 16:24:26,25,50,NA,NA,0,cash,cash,N,same mode,completed,4.1,V1852,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R11221,P3072,D2032,2022-04-17 18:48:15,1,2022-04-17 19:12:29,New Palasia,Bengali Square,14,Y,AB Road (Agra Bombay Road),3,17,2022-04-17 19:52:57,85,0,NA,NA,0,cash,cash,N,same mode,completed,2.7,V2259,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R11222,P3343,D2110,2022-10-05 16:27:15,1,2022-10-05 16:50:15,AB Road (Agra Bombay Road),New Palasia,18,Y,Geeta Bhawan,20,38,2022-10-05 17:28:04,190,50,NA,NA,0,cash,cash,N,same mode,completed,5.0,V1823,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,240.0
R11223,P2894,D1916,2022-11-03 14:17:07,1,2022-11-03 14:33:09,Manorama Ganj,Old Palasia,6,Y,Rau,8,14,2022-11-03 14:59:04,70,0,NA,NA,0,online,upi,Y,cash,completed,3.4,V1952,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R11224,P2386,D2732,2022-12-16 11:17:03,1,2022-12-16 11:45:28,Rajendra Nagar,Rau,7,N,location not changed,0,7,2022-12-16 12:26:20,35,0,NA,NA,0,cash,cash,N,same mode,completed,3.7,V1752,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R11225,P2443,D2550,2022-04-03 23:24:54,0,NA,Khandwa Road,Nipania,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2260,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11226,P3285,D2318,2022-10-28 03:40:54,1,2022-10-28 03:58:24,New Palasia,Nipania,5,Y,Manorama Ganj,11,16,2022-10-28 04:55:27,80,50,NA,NA,0,cash,cash,N,same mode,completed,2.4,V2457,Mid Night,20.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R11227,P3328,D2265,2022-11-03 23:01:59,1,2022-11-03 23:20:00,Silicon City (Rau),Scheme No. 54,18,Y,AB Road (Agra Bombay Road),13,31,2022-11-03 23:30:11,155,10,NA,NA,0,online,wallet,Y,cash,pending,2.0,V2467,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,165.0
R11228,P3117,D2388,2022-01-20 00:07:56,1,2022-01-20 00:33:29,AB Road (Agra Bombay Road),Old Palasia,13,N,location not changed,0,13,2022-01-20 01:02:30,65,50,NA,NA,0,online,debit card,N,same mode,completed,1.4,V2431,Mid Night,16.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,131.25
R11229,P2989,D2651,2022-01-25 08:45:52,1,2022-01-25 09:01:08,Silicon City (Rau),Vijay Nagar,5,N,location not changed,0,5,2022-01-25 09:58:33,25,50,NA,NA,0,cash,cash,N,same mode,completed,3.5,V1865,Morning,0.0,['C1456'],N,No coupon_used,0.0,0.0,75.0
R11230,P2698,D1927,2022-02-13 09:37:48,1,2022-02-13 10:00:54,Rajendra Nagar,Nipania,13,N,location not changed,0,13,2022-02-13 10:57:00,65,0,NA,NA,0,cash,cash,N,same mode,completed,3.4,V2684,Morning,0.0,['C2029'],Y,C2029,5.0,3.25,61.75
R11231,P2662,D2113,2022-12-04 05:23:08,1,2022-12-04 05:47:17,Navlakha,Silicon City (Rau),4,Y,Bicholi Mardana],6,10,2022-12-04 06:01:24,50,20,NA,NA,0,cash,cash,N,same mode,completed,1.9,V1868,Early Morning,12.5,['C2306'],Y,C2306,15.0,7.5,75.0
R11232,P3188,D2253,2022-02-20 12:46:05,1,2022-02-20 13:11:37,Sudama Nagar,Bhawarkuan,12,Y,South Tukoganj,20,32,2022-02-20 14:01:41,160,10,NA,NA,0,online,credit card,N,same mode,completed,3.9,V2164,Noon,0.0,['C2090'],N,No coupon_used,0.0,0.0,170.0
R11233,P2765,D2747,2022-04-13 01:02:55,1,2022-04-13 01:27:46,Bhawarkuan,Manorama Ganj,9,Y,Old Palasia,13,22,2022-04-13 01:59:18,110,10,NA,NA,0,cash,cash,N,same mode,completed,1.6,V2264,Mid Night,27.5,['C1510'],Y,C1510,5.0,5.5,142.0
R11234,P2993,D2115,2022-04-12 11:26:48,1,2022-04-12 11:55:40,Silicon City (Rau),Geeta Bhawan,6,Y,Sudama Nagar,15,21,2022-04-12 12:39:54,105,50,NA,NA,0,cash,cash,Y,online,completed,3.8,V2019,Morning,0.0,['C2118'],N,No coupon_used,0.0,0.0,155.0
R11235,P2413,D2721,2022-11-26 18:26:33,1,2022-11-26 18:48:47,Rajendra Nagar,Rau,2,N,location not changed,0,2,2022-11-26 19:37:04,10,50,NA,NA,0,cash,cash,N,same mode,completed,1.5,V2005,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R11236,P3040,D1779,2022-12-03 09:35:20,0,NA,Scheme No. 54,Annapurna Road,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V2526,Morning,0.0,['C1969'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11237,P3564,D2057,2022-11-10 03:13:41,0,NA,Old Palasia,Geeta Bhawan,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V2090,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11238,P3192,D2430,2022-07-30 10:09:38,1,2022-07-30 10:31:37,Sudama Nagar,Palasia,12,N,location not changed,0,12,2022-07-30 10:42:14,60,20,NA,NA,0,cash,cash,N,same mode,completed,4.5,V2011,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R11239,P3405,D1970,2022-06-24 23:28:28,0,NA,Navlakha,South Tukoganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2613,Night,0.0,['C1491'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11240,P2358,D2556,2022-07-02 18:22:43,1,2022-07-02 18:41:59,Manorama Ganj,Rajendra Nagar,14,Y,Geeta Bhawan,18,32,2022-07-02 19:18:22,160,50,NA,NA,0,cash,cash,N,same mode,completed,5.0,V1849,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,210.0
R11241,P2498,D2516,2022-06-09 00:09:37,0,NA,Nipania,Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V2643,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11242,P3649,D1949,2022-01-08 04:38:15,1,2022-01-08 05:05:32,AB Road (Agra Bombay Road),Silicon City (Rau),11,Y,Bicholi Mardana],16,27,2022-01-08 05:57:24,135,50,NA,NA,0,cash,cash,N,same mode,completed,3.1,V1864,Early Morning,33.75,['C1585'],Y,C1585,20.0,27.0,191.75
R11243,P3675,D2124,2022-01-28 19:51:44,1,2022-01-28 20:08:48,South Tukoganj,Rajendra Nagar,20,Y,Vijay Nagar,14,34,2022-01-28 20:27:59,170,10,NA,NA,0,online,debit card,N,same mode,completed,4.7,V1779,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,180.0
R11244,P3534,D2748,2022-10-25 00:04:36,1,2022-10-25 00:23:49,Bicholi Mardana],New Palasia,19,N,location not changed,0,19,2022-10-25 01:12:04,95,20,NA,NA,0,online,upi,N,same mode,pending,2.9,V2333,Mid Night,23.75,['C1733'],N,No coupon_used,0.0,0.0,138.75
R11245,P2908,D2544,2022-09-12 06:21:16,1,2022-09-12 06:46:50,South Tukoganj,Palasia,2,N,location not changed,0,2,2022-09-12 07:34:50,10,10,NA,NA,0,cash,cash,N,same mode,completed,3.1,V2113,Early Morning,2.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,22.5
R11246,P2409,D2017,2022-06-11 14:55:40,1,2022-06-11 15:24:23,Palasia,Rau,7,Y,Vijay Nagar,11,18,2022-06-11 16:18:10,90,0,NA,NA,0,cash,cash,N,same mode,completed,2.4,V2007,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R11247,P2909,D2210,2022-06-08 09:02:12,1,2022-06-08 09:23:24,Nipania,Annapurna Road,18,Y,Nipania,9,27,2022-06-08 10:18:20,135,20,NA,NA,0,cash,cash,N,same mode,completed,4.3,V1945,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,155.0
R11248,P2912,D1759,2022-02-14 14:08:55,1,2022-02-14 14:27:58,Vijay Nagar,Bengali Square,3,N,location not changed,0,3,2022-02-14 14:58:33,15,10,NA,NA,0,online,credit card,N,same mode,completed,4.3,V2328,Noon,0.0,['C1586'],Y,C1586,20.0,3.0,22.0
R11249,P3502,D2719,2022-10-08 01:32:56,1,2022-10-08 01:52:12,Rajendra Nagar,Bhawarkuan,12,N,location not changed,0,12,2022-10-08 02:43:55,60,50,NA,NA,0,cash,cash,N,same mode,completed,1.6,V2192,Mid Night,15.0,['C1649'],Y,C1649,20.0,12.0,113.0
R11250,P2925,D2590,2022-06-30 00:01:45,1,2022-06-30 00:21:14,Annapurna Road,Nipania,7,N,location not changed,0,7,2022-06-30 01:18:08,35,20,NA,NA,0,cash,cash,N,same mode,completed,4.6,V2237,Mid Night,8.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,63.75
R11251,P3326,D1942,2022-11-19 05:09:41,0,NA,Rau,Nipania,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1956,Early Morning,0.0,['C1543'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11252,P2757,D2462,2022-06-28 20:02:47,0,NA,Sudama Nagar,Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1889,Night,0.0,['C1486'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11253,P3574,D2155,2022-07-04 06:19:57,1,2022-07-04 06:35:40,Navlakha,Manorama Ganj,5,N,location not changed,0,5,2022-07-04 06:51:43,25,10,NA,NA,0,cash,cash,N,same mode,completed,1.6,V2443,Early Morning,6.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,41.25
R11254,P3340,D1851,2022-07-31 07:10:31,1,2022-07-31 07:29:59,Khandwa Road,New Palasia,10,N,location not changed,0,10,2022-07-31 07:41:01,50,20,NA,NA,0,cash,cash,N,same mode,completed,3.3,V2021,Early Morning,12.5,"['C1724', 'C2069']",N,No coupon_used,0.0,0.0,82.5
R11255,P3253,D2514,2022-10-13 07:01:33,0,NA,South Tukoganj,Annapurna Road,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1981,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11256,P3628,D2726,2022-08-25 09:34:33,1,2022-08-25 10:03:28,Old Palasia,Geeta Bhawan,13,N,location not changed,0,13,2022-08-25 10:28:09,65,0,NA,NA,0,online,wallet,N,same mode,completed,3.0,V2587,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R11257,P3523,D1772,2022-09-26 18:37:14,1,2022-09-26 18:59:41,Palasia,New Palasia,3,Y,Vijay Nagar,2,5,2022-09-26 19:21:31,25,10,NA,NA,0,cash,cash,N,same mode,completed,4.2,V2580,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R11258,P2564,D2025,2022-05-04 19:46:15,1,2022-05-04 20:06:47,New Palasia,Bhawarkuan,3,N,location not changed,0,3,2022-05-04 20:19:39,15,50,NA,NA,0,cash,cash,N,same mode,completed,1.6,V2596,Evening,0.0,['C2202'],Y,C2202,20.0,3.0,62.0
R11259,P2918,D2676,2022-12-14 02:43:47,1,2022-12-14 03:05:10,Manorama Ganj,Annapurna Road,20,Y,Scheme No. 54,16,36,2022-12-14 03:55:18,180,0,NA,NA,0,cash,cash,N,same mode,completed,2.1,V2282,Mid Night,45.0,['C2273'],N,No coupon_used,0.0,0.0,225.0
R11260,P2638,D2123,2022-12-17 05:17:47,0,NA,Rajendra Nagar,Annapurna Road,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V2199,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11261,P2519,D1992,2022-01-03 12:37:10,0,NA,Vijay Nagar,Bhawarkuan,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2182,Noon,0.0,['C1978'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11262,P2227,D2407,2022-11-18 12:25:44,0,NA,South Tukoganj,Sudama Nagar,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1910,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11263,P2767,D2374,2022-05-18 10:50:32,0,NA,AB Road (Agra Bombay Road),Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V2046,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11264,P3426,D2257,2022-06-02 21:45:53,1,2022-06-02 22:03:51,New Palasia,Annapurna Road,5,N,location not changed,0,5,2022-06-02 22:59:35,25,50,NA,NA,0,cash,cash,N,same mode,completed,4.7,V2312,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R11265,P3696,D1827,2022-02-25 04:25:33,1,2022-02-25 04:52:39,Khandwa Road,New Palasia,18,Y,Vijay Nagar,9,27,2022-02-25 05:17:44,135,50,NA,NA,0,online,debit card,N,same mode,completed,2.3,V2633,Early Morning,33.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,218.75
R11266,P2993,D2029,2022-02-28 04:53:21,1,2022-02-28 05:15:40,Navlakha,Khandwa Road,13,Y,Annapurna Road,7,20,2022-02-28 05:55:54,100,0,NA,NA,0,online,wallet,N,same mode,completed,2.8,V1940,Early Morning,25.0,['C2118'],N,No coupon_used,0.0,0.0,125.0
R11267,P2435,D2224,2022-07-08 00:43:58,1,2022-07-08 00:59:39,Geeta Bhawan,Old Palasia,6,N,location not changed,0,6,2022-07-08 01:19:46,30,0,NA,NA,0,cash,cash,Y,online,completed,4.3,V2608,Mid Night,7.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,37.5
R11268,P2317,D2410,2022-11-28 06:40:40,1,2022-11-28 06:56:24,Manorama Ganj,Palasia,17,N,location not changed,0,17,2022-11-28 07:15:03,85,10,NA,NA,0,online,debit card,N,same mode,completed,4.7,V2426,Early Morning,21.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,116.25
R11269,P3247,D2562,2022-07-08 23:35:17,1,2022-07-08 23:57:33,Nipania,Sudama Nagar,7,N,location not changed,0,7,2022-07-09 00:44:35,35,10,NA,NA,0,online,upi,Y,cash,completed,1.0,V2338,Night,0.0,['C1982'],Y,C1982,5.0,1.75,43.25
R11270,P3128,D1757,2022-01-26 12:29:08,1,2022-01-26 12:56:45,Annapurna Road,Navlakha,15,N,location not changed,0,15,2022-01-26 13:54:34,75,0,NA,NA,0,cash,cash,N,same mode,completed,4.1,V2382,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R11271,P3183,D2570,2022-11-13 04:48:59,1,2022-11-13 05:04:41,Nipania,Khandwa Road,7,Y,Palasia,18,25,2022-11-13 05:45:52,125,50,NA,NA,0,online,debit card,N,same mode,completed,3.8,V2393,Early Morning,31.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,206.25
R11272,P2967,D2389,2022-02-18 01:28:36,1,2022-02-18 01:52:06,Palasia,Annapurna Road,11,N,location not changed,0,11,2022-02-18 02:22:40,55,50,NA,NA,0,cash,cash,N,same mode,completed,3.7,V2313,Mid Night,13.75,['C1800'],N,No coupon_used,0.0,0.0,118.75
R11273,P2364,D2443,2022-04-20 15:54:21,1,2022-04-20 16:22:53,Bicholi Mardana],Silicon City (Rau),8,Y,Scheme No. 54,12,20,2022-04-20 16:46:21,100,10,NA,NA,0,online,upi,N,same mode,pending,4.7,V2158,Noon,0.0,"['C1401', 'C1424']",N,No coupon_used,0.0,0.0,110.0
R11274,P2435,D2697,2022-08-04 11:01:24,1,2022-08-04 11:17:08,Khandwa Road,Rajendra Nagar,6,N,location not changed,0,6,2022-08-04 11:35:37,30,50,NA,NA,0,online,upi,N,same mode,completed,1.8,V2498,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R11275,P2375,D2405,2022-10-19 18:31:31,1,2022-10-19 18:46:56,Silicon City (Rau),Rau,20,Y,AB Road (Agra Bombay Road),14,34,2022-10-19 19:44:48,170,10,NA,NA,0,cash,cash,N,same mode,completed,4.9,V2522,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,180.0
R11276,P3016,D2392,2022-08-07 07:58:33,1,2022-08-07 08:18:21,Nipania,Bicholi Mardana],3,Y,Silicon City (Rau),18,21,2022-08-07 09:11:17,105,20,NA,NA,0,online,wallet,Y,cash,completed,1.9,V2365,Early Morning,26.25,"['C1597', 'C1923', 'C2200']",N,No coupon_used,0.0,0.0,151.25
R11277,P3039,D2509,2022-11-04 17:48:14,1,2022-11-04 18:08:27,Rajendra Nagar,Old Palasia,2,N,location not changed,0,2,2022-11-04 18:58:18,10,0,NA,NA,0,cash,cash,N,same mode,completed,3.3,V2022,Evening,0.0,['C1420'],N,No coupon_used,0.0,0.0,10.0
R11278,P2547,D2690,2022-08-27 22:18:49,1,2022-08-27 22:42:38,Nipania,New Palasia,14,N,location not changed,0,14,2022-08-27 23:01:05,70,20,NA,NA,0,online,upi,N,same mode,pending,1.8,V2435,Night,0.0,['C1727'],N,No coupon_used,0.0,0.0,90.0
R11279,P2810,D2440,2022-06-10 01:53:08,0,NA,Annapurna Road,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2241,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11280,P2507,D2410,2022-06-20 03:54:31,1,2022-06-20 04:23:40,Silicon City (Rau),New Palasia,6,N,location not changed,0,6,2022-06-20 05:06:21,30,20,NA,NA,0,cash,cash,N,same mode,completed,4.7,V2426,Mid Night,7.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,57.5
R11281,P2854,D2027,2022-10-24 13:58:30,1,2022-10-24 14:28:15,Scheme No. 54,Annapurna Road,20,N,location not changed,0,20,2022-10-24 15:04:46,100,10,NA,NA,0,online,upi,N,same mode,completed,3.4,V2470,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R11282,P3423,D2357,2022-01-09 22:34:15,1,2022-01-09 23:02:57,AB Road (Agra Bombay Road),Nipania,8,N,location not changed,0,8,2022-01-09 23:40:49,40,20,NA,NA,0,cash,cash,Y,online,completed,4.5,V2247,Night,0.0,['C2193'],Y,C2193,15.0,6.0,54.0
R11283,P3433,D2455,2022-06-23 00:25:18,1,2022-06-23 00:49:08,Navlakha,Nipania,15,N,location not changed,0,15,2022-06-23 01:10:02,75,20,NA,NA,0,online,wallet,N,same mode,completed,2.1,V2514,Mid Night,18.75,['C1855'],Y,C1855,20.0,15.0,98.75
R11284,P2833,D2112,2022-06-19 17:05:43,1,2022-06-19 17:23:48,Navlakha,South Tukoganj,12,N,location not changed,0,12,2022-06-19 17:37:57,60,20,NA,NA,0,online,upi,N,same mode,completed,4.2,V2551,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R11285,P2571,D2294,2022-09-04 00:10:14,1,2022-09-04 00:36:44,Khandwa Road,Nipania,19,N,location not changed,0,19,2022-09-04 01:08:16,95,20,NA,NA,0,cash,cash,N,same mode,completed,2.2,V2465,Mid Night,23.75,['C1561'],Y,C1561,5.0,4.75,134.0
R11286,P3675,D2115,2022-07-13 22:53:35,1,2022-07-13 23:20:39,Bengali Square,Manorama Ganj,2,N,location not changed,0,2,2022-07-13 23:56:56,10,10,NA,NA,0,online,wallet,N,same mode,completed,2.2,V2019,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,20.0
R11287,P2651,D2397,2022-10-02 23:38:49,0,NA,Silicon City (Rau),Manorama Ganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V2101,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R11288,P2913,D2291,2022-05-17 17:15:03,1,2022-05-17 17:42:24,Bengali Square,Palasia,3,N,location not changed,0,3,2022-05-17 18:22:46,15,50,NA,NA,0,online,wallet,N,same mode,completed,1.6,V2396,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,65.0
R11289,P2619,D1789,2022-07-02 05:37:16,1,2022-07-02 06:02:46,Sudama Nagar,Rajendra Nagar,6,Y,Navlakha,3,9,2022-07-02 06:42:20,45,0,NA,NA,0,cash,cash,Y,online,completed,4.9,V2235,Early Morning,11.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,56.25
R11290,P2548,D2153,2022-02-28 22:26:03,1,2022-02-28 22:51:48,Scheme No. 54,New Palasia,8,N,location not changed,0,8,2022-02-28 23:18:07,40,50,NA,NA,0,online,wallet,N,same mode,completed,2.7,V2637,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R11291,P3567,D2026,2022-10-30 09:57:00,1,2022-10-30 10:12:44,Vijay Nagar,Scheme No. 54,17,N,location not changed,0,17,2022-10-30 10:53:14,85,0,NA,NA,0,cash,cash,N,same mode,completed,5.0,V2342,Morning,0.0,['C1782'],Y,C1782,15.0,12.75,72.25
R11292,P2339,D2023,2022-10-28 19:11:34,1,2022-10-28 19:33:46,Bicholi Mardana],Rau,8,Y,AB Road (Agra Bombay Road),15,23,2022-10-28 19:47:59,115,0,NA,NA,0,cash,cash,N,same mode,completed,2.7,V1912,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,115.0
