r_id,feedback_id,v_id,v_type,questions,answers
R11338,F4738,V1941,Auto,rate the cleanliness of your cab,4
R11338,F4738,V1941,Auto,how was the drivers behavior,4
R11339,F4739,V2700,Four wheeler,rate the cleanliness of your cab,4
R11339,F4739,V2700,Four wheeler,how was the drivers behavior,4
R11340,F4740,V2247,Four wheeler,rate the cleanliness of your cab,4
R11340,F4740,V2247,Four wheeler,how was the drivers behavior,4
R11341,F4741,V2660,Bike,rate the use of helmet of your driver,2
R11341,F4741,V2660,Bike,rate the friendliness of your driver,1
R11343,F4743,V2488,Four wheeler,rate the cleanliness of your cab,2
R11343,F4743,V2488,Four wheeler,how was the drivers behavior,1
R11344,F4744,V2081,Auto,rate the cleanliness of your cab,1
R11344,F4744,V2081,Auto,how was the drivers behavior,4
R11345,F4745,V2334,Auto,rate the cleanliness of your cab,2
R11345,F4745,V2334,Auto,how was the drivers behavior,3
R11347,F4747,V2205,Auto,rate the cleanliness of your cab,4
R11347,F4747,V2205,Auto,how was the drivers behavior,1
R11348,F4748,V2326,Four wheeler,rate the cleanliness of your cab,4
R11348,F4748,V2326,Four wheeler,how was the drivers behavior,4
R11349,F4749,V2748,Four wheeler,rate the cleanliness of your cab,3
R11349,F4749,V2748,Four wheeler,how was the drivers behavior,3
R11350,F4750,V2149,Bike,rate the use of helmet of your driver,1
R11350,F4750,V2149,Bike,rate the friendliness of your driver,3
R11351,F4751,V2472,Auto,rate the cleanliness of your cab,2
R11351,F4751,V2472,Auto,how was the drivers behavior,1
R11352,F4752,V2555,Auto,rate the cleanliness of your cab,4
R11352,F4752,V2555,Auto,how was the drivers behavior,2
R11355,F4755,V2207,Bike,rate the use of helmet of your driver,4
R11355,F4755,V2207,Bike,rate the friendliness of your driver,2
R11356,F4756,V1939,Auto,rate the cleanliness of your cab,2
R11356,F4756,V1939,Auto,how was the drivers behavior,4
R11359,F4759,V2661,Auto,rate the cleanliness of your cab,3
R11359,F4759,V2661,Auto,how was the drivers behavior,2
R11360,F4760,V2570,Bike,rate the use of helmet of your driver,4
R11360,F4760,V2570,Bike,rate the friendliness of your driver,1
R11361,F4761,V2442,Auto,rate the cleanliness of your cab,1
R11361,F4761,V2442,Auto,how was the drivers behavior,2
R11362,F4762,V2362,Bike,rate the use of helmet of your driver,3
R11362,F4762,V2362,Bike,rate the friendliness of your driver,1
R11364,F4764,V1904,Bike,rate the use of helmet of your driver,4
R11364,F4764,V1904,Bike,rate the friendliness of your driver,4
R11366,F4766,V1817,Four wheeler,rate the cleanliness of your cab,3
R11366,F4766,V1817,Four wheeler,how was the drivers behavior,2
R11367,F4767,V1835,Auto,rate the cleanliness of your cab,2
R11367,F4767,V1835,Auto,how was the drivers behavior,4
R11369,F4769,V2618,Auto,rate the cleanliness of your cab,1
R11369,F4769,V2618,Auto,how was the drivers behavior,2
R11371,F4771,V2745,Auto,rate the cleanliness of your cab,3
R11371,F4771,V2745,Auto,how was the drivers behavior,1
R11372,F4772,V2442,Auto,rate the cleanliness of your cab,2
R11372,F4772,V2442,Auto,how was the drivers behavior,3
R11373,F4773,V1795,Auto,rate the cleanliness of your cab,4
R11373,F4773,V1795,Auto,how was the drivers behavior,4
R11374,F4774,V1843,Auto,rate the cleanliness of your cab,1
R11374,F4774,V1843,Auto,how was the drivers behavior,1
R11375,F4775,V1921,Four wheeler,rate the cleanliness of your cab,3
R11375,F4775,V1921,Four wheeler,how was the drivers behavior,2
R11377,F4777,V1769,Bike,rate the use of helmet of your driver,1
R11377,F4777,V1769,Bike,rate the friendliness of your driver,1
R11379,F4779,V1809,Bike,rate the use of helmet of your driver,1
R11379,F4779,V1809,Bike,rate the friendliness of your driver,2
R11380,F4780,V2395,Bike,rate the use of helmet of your driver,2
R11380,F4780,V2395,Bike,rate the friendliness of your driver,2
R11381,F4781,V2300,Bike,rate the use of helmet of your driver,1
R11381,F4781,V2300,Bike,rate the friendliness of your driver,3
R11382,F4782,V2378,Bike,rate the use of helmet of your driver,4
R11382,F4782,V2378,Bike,rate the friendliness of your driver,2
R11383,F4783,V1915,Bike,rate the use of helmet of your driver,3
R11383,F4783,V1915,Bike,rate the friendliness of your driver,1
R11384,F4784,V2470,Four wheeler,rate the cleanliness of your cab,3
R11384,F4784,V2470,Four wheeler,how was the drivers behavior,3
R11385,F4785,V1802,Bike,rate the use of helmet of your driver,1
R11385,F4785,V1802,Bike,rate the friendliness of your driver,2
R11386,F4786,V2737,Auto,rate the cleanliness of your cab,1
R11386,F4786,V2737,Auto,how was the drivers behavior,2
R11387,F4787,V2157,Bike,rate the use of helmet of your driver,1
R11387,F4787,V2157,Bike,rate the friendliness of your driver,2
R11388,F4788,V2743,Auto,rate the cleanliness of your cab,4
R11388,F4788,V2743,Auto,how was the drivers behavior,3
R11389,F4789,V2559,Four wheeler,rate the cleanliness of your cab,3
R11389,F4789,V2559,Four wheeler,how was the drivers behavior,3
R11390,F4790,V2584,Auto,rate the cleanliness of your cab,2
R11390,F4790,V2584,Auto,how was the drivers behavior,4
R11391,F4791,V2580,Bike,rate the use of helmet of your driver,2
R11391,F4791,V2580,Bike,rate the friendliness of your driver,1
R11392,F4792,V2377,Bike,rate the use of helmet of your driver,4
R11392,F4792,V2377,Bike,rate the friendliness of your driver,4
R11393,F4793,V2134,Auto,rate the cleanliness of your cab,1
R11393,F4793,V2134,Auto,how was the drivers behavior,3
R11395,F4795,V2421,Auto,rate the cleanliness of your cab,4
R11395,F4795,V2421,Auto,how was the drivers behavior,1
R11396,F4796,V2300,Bike,rate the use of helmet of your driver,3
R11396,F4796,V2300,Bike,rate the friendliness of your driver,4
R11397,F4797,V2328,Bike,rate the use of helmet of your driver,1
R11397,F4797,V2328,Bike,rate the friendliness of your driver,3
R11398,F4798,V1921,Four wheeler,rate the cleanliness of your cab,1
R11398,F4798,V1921,Four wheeler,how was the drivers behavior,1
R11399,F4799,V1999,Auto,rate the cleanliness of your cab,4
R11399,F4799,V1999,Auto,how was the drivers behavior,4
R11400,F4800,V2157,Bike,rate the use of helmet of your driver,1
R11400,F4800,V2157,Bike,rate the friendliness of your driver,1
R11401,F4801,V2213,Auto,rate the cleanliness of your cab,1
R11401,F4801,V2213,Auto,how was the drivers behavior,4
R11402,F4802,V2000,Four wheeler,rate the cleanliness of your cab,2
R11402,F4802,V2000,Four wheeler,how was the drivers behavior,2
R11403,F4803,V2623,Four wheeler,rate the cleanliness of your cab,3
R11403,F4803,V2623,Four wheeler,how was the drivers behavior,1
R11404,F4804,V1911,Bike,rate the use of helmet of your driver,4
R11404,F4804,V1911,Bike,rate the friendliness of your driver,3
R11406,F4806,V2436,Auto,rate the cleanliness of your cab,1
R11406,F4806,V2436,Auto,how was the drivers behavior,4
R11408,F4808,V2254,Auto,rate the cleanliness of your cab,3
R11408,F4808,V2254,Auto,how was the drivers behavior,4
R11409,F4809,V2481,Auto,rate the cleanliness of your cab,2
R11409,F4809,V2481,Auto,how was the drivers behavior,4
R11410,F4810,V2657,Four wheeler,rate the cleanliness of your cab,2
R11410,F4810,V2657,Four wheeler,how was the drivers behavior,3
R11412,F4812,V1961,Auto,rate the cleanliness of your cab,1
R11412,F4812,V1961,Auto,how was the drivers behavior,4
R11413,F4813,V2465,Bike,rate the use of helmet of your driver,2
R11413,F4813,V2465,Bike,rate the friendliness of your driver,1
R11414,F4814,V2427,Bike,rate the use of helmet of your driver,3
R11414,F4814,V2427,Bike,rate the friendliness of your driver,2
R11415,F4815,V2079,Auto,rate the cleanliness of your cab,4
R11415,F4815,V2079,Auto,how was the drivers behavior,1
R11416,F4816,V2496,Auto,rate the cleanliness of your cab,4
R11416,F4816,V2496,Auto,how was the drivers behavior,4
R11417,F4817,V2629,Four wheeler,rate the cleanliness of your cab,2
R11417,F4817,V2629,Four wheeler,how was the drivers behavior,2
R11418,F4818,V2184,Four wheeler,rate the cleanliness of your cab,3
R11418,F4818,V2184,Four wheeler,how was the drivers behavior,2
R11420,F4820,V2364,Four wheeler,rate the cleanliness of your cab,2
R11420,F4820,V2364,Four wheeler,how was the drivers behavior,1
R11421,F4821,V2488,Four wheeler,rate the cleanliness of your cab,1
R11421,F4821,V2488,Four wheeler,how was the drivers behavior,3
R11424,F4824,V2499,Four wheeler,rate the cleanliness of your cab,2
R11424,F4824,V2499,Four wheeler,how was the drivers behavior,1
R11425,F4825,V2182,Bike,rate the use of helmet of your driver,4
R11425,F4825,V2182,Bike,rate the friendliness of your driver,1
R11426,F4826,V2636,Auto,rate the cleanliness of your cab,2
R11426,F4826,V2636,Auto,how was the drivers behavior,4
R11427,F4827,V2198,Four wheeler,rate the cleanliness of your cab,1
R11427,F4827,V2198,Four wheeler,how was the drivers behavior,4
R11428,F4828,V1773,Auto,rate the cleanliness of your cab,2
R11428,F4828,V1773,Auto,how was the drivers behavior,1
R11429,F4829,V1904,Bike,rate the use of helmet of your driver,2
R11429,F4829,V1904,Bike,rate the friendliness of your driver,3
R11430,F4830,V2445,Bike,rate the use of helmet of your driver,3
R11430,F4830,V2445,Bike,rate the friendliness of your driver,4
R11431,F4831,V2580,Bike,rate the use of helmet of your driver,3
R11431,F4831,V2580,Bike,rate the friendliness of your driver,1
R11432,F4832,V1965,Four wheeler,rate the cleanliness of your cab,4
R11432,F4832,V1965,Four wheeler,how was the drivers behavior,1
R11433,F4833,V2443,Auto,rate the cleanliness of your cab,2
R11433,F4833,V2443,Auto,how was the drivers behavior,2
R11434,F4834,V2547,Bike,rate the use of helmet of your driver,1
R11434,F4834,V2547,Bike,rate the friendliness of your driver,4
R11435,F4835,V1912,Four wheeler,rate the cleanliness of your cab,3
R11435,F4835,V1912,Four wheeler,how was the drivers behavior,4
R11436,F4836,V1875,Four wheeler,rate the cleanliness of your cab,4
R11436,F4836,V1875,Four wheeler,how was the drivers behavior,4
R11438,F4838,V1911,Bike,rate the use of helmet of your driver,2
R11438,F4838,V1911,Bike,rate the friendliness of your driver,2
R11440,F4840,V2456,Four wheeler,rate the cleanliness of your cab,1
R11440,F4840,V2456,Four wheeler,how was the drivers behavior,1
R11442,F4842,V2195,Bike,rate the use of helmet of your driver,3
R11442,F4842,V2195,Bike,rate the friendliness of your driver,2
R11443,F4843,V2293,Four wheeler,rate the cleanliness of your cab,3
R11443,F4843,V2293,Four wheeler,how was the drivers behavior,1
R11445,F4845,V2561,Auto,rate the cleanliness of your cab,2
R11445,F4845,V2561,Auto,how was the drivers behavior,1
R11446,F4846,V2625,Four wheeler,rate the cleanliness of your cab,3
R11446,F4846,V2625,Four wheeler,how was the drivers behavior,2
R11447,F4847,V2541,Bike,rate the use of helmet of your driver,4
R11447,F4847,V2541,Bike,rate the friendliness of your driver,4
R11448,F4848,V2542,Auto,rate the cleanliness of your cab,3
R11448,F4848,V2542,Auto,how was the drivers behavior,1
R11449,F4849,V1951,Auto,rate the cleanliness of your cab,1
R11449,F4849,V1951,Auto,how was the drivers behavior,2
R11450,F4850,V2447,Four wheeler,rate the cleanliness of your cab,3
R11450,F4850,V2447,Four wheeler,how was the drivers behavior,3
R11451,F4851,V2510,Bike,rate the use of helmet of your driver,1
R11451,F4851,V2510,Bike,rate the friendliness of your driver,1
R11452,F4852,V2120,Auto,rate the cleanliness of your cab,3
R11452,F4852,V2120,Auto,how was the drivers behavior,1
R11454,F4854,V2282,Auto,rate the cleanliness of your cab,3
R11454,F4854,V2282,Auto,how was the drivers behavior,2
R11455,F4855,V2196,Four wheeler,rate the cleanliness of your cab,1
R11455,F4855,V2196,Four wheeler,how was the drivers behavior,2
R11457,F4857,V2536,Four wheeler,rate the cleanliness of your cab,2
R11457,F4857,V2536,Four wheeler,how was the drivers behavior,1
R11458,F4858,V2445,Bike,rate the use of helmet of your driver,4
R11458,F4858,V2445,Bike,rate the friendliness of your driver,4
R11461,F4861,V2409,Bike,rate the use of helmet of your driver,1
R11461,F4861,V2409,Bike,rate the friendliness of your driver,4
R11465,F4865,V1919,Auto,rate the cleanliness of your cab,4
R11465,F4865,V1919,Auto,how was the drivers behavior,2
R11468,F4868,V1906,Auto,rate the cleanliness of your cab,4
R11468,F4868,V1906,Auto,how was the drivers behavior,1
R11470,F4870,V2616,Bike,rate the use of helmet of your driver,4
R11470,F4870,V2616,Bike,rate the friendliness of your driver,3
R11472,F4872,V2736,Auto,rate the cleanliness of your cab,1
R11472,F4872,V2736,Auto,how was the drivers behavior,3
R11475,F4875,V2334,Auto,rate the cleanliness of your cab,3
R11475,F4875,V2334,Auto,how was the drivers behavior,1
R11476,F4876,V1975,Auto,rate the cleanliness of your cab,1
R11476,F4876,V1975,Auto,how was the drivers behavior,4
R11477,F4877,V2273,Auto,rate the cleanliness of your cab,1
R11477,F4877,V2273,Auto,how was the drivers behavior,4
R11479,F4879,V1875,Four wheeler,rate the cleanliness of your cab,2
R11479,F4879,V1875,Four wheeler,how was the drivers behavior,2
R11481,F4881,V2704,Auto,rate the cleanliness of your cab,2
R11481,F4881,V2704,Auto,how was the drivers behavior,4
R11482,F4882,V2501,Four wheeler,rate the cleanliness of your cab,2
R11482,F4882,V2501,Four wheeler,how was the drivers behavior,1
R11483,F4883,V2604,Auto,rate the cleanliness of your cab,4
R11483,F4883,V2604,Auto,how was the drivers behavior,3
R11484,F4884,V2014,Four wheeler,rate the cleanliness of your cab,1
R11484,F4884,V2014,Four wheeler,how was the drivers behavior,4
R11485,F4885,V2295,Auto,rate the cleanliness of your cab,3
R11485,F4885,V2295,Auto,how was the drivers behavior,2
R11487,F4887,V1904,Bike,rate the use of helmet of your driver,2
R11487,F4887,V1904,Bike,rate the friendliness of your driver,2
R11488,F4888,V2443,Auto,rate the cleanliness of your cab,1
R11488,F4888,V2443,Auto,how was the drivers behavior,2
R11489,F4889,V1909,Auto,rate the cleanliness of your cab,3
R11489,F4889,V1909,Auto,how was the drivers behavior,3
R11490,F4890,V1854,Auto,rate the cleanliness of your cab,2
R11490,F4890,V1854,Auto,how was the drivers behavior,3
R11491,F4891,V1862,Auto,rate the cleanliness of your cab,4
R11491,F4891,V1862,Auto,how was the drivers behavior,3
R11492,F4892,V2705,Auto,rate the cleanliness of your cab,3
R11492,F4892,V2705,Auto,how was the drivers behavior,3
R11493,F4893,V2624,Four wheeler,rate the cleanliness of your cab,3
R11493,F4893,V2624,Four wheeler,how was the drivers behavior,1
R11494,F4894,V2149,Bike,rate the use of helmet of your driver,3
R11494,F4894,V2149,Bike,rate the friendliness of your driver,1
R11495,F4895,V2441,Four wheeler,rate the cleanliness of your cab,1
R11495,F4895,V2441,Four wheeler,how was the drivers behavior,1
R11496,F4896,V1897,Auto,rate the cleanliness of your cab,1
R11496,F4896,V1897,Auto,how was the drivers behavior,4
R11498,F4898,V2290,Auto,rate the cleanliness of your cab,1
R11498,F4898,V2290,Auto,how was the drivers behavior,2
R11499,F4899,V2108,Bike,rate the use of helmet of your driver,2
R11499,F4899,V2108,Bike,rate the friendliness of your driver,3
R11501,F4901,V1930,Bike,rate the use of helmet of your driver,1
R11501,F4901,V1930,Bike,rate the friendliness of your driver,1
R11502,F4902,V2588,Auto,rate the cleanliness of your cab,1
R11502,F4902,V2588,Auto,how was the drivers behavior,3
R11503,F4903,V1980,Four wheeler,rate the cleanliness of your cab,3
R11503,F4903,V1980,Four wheeler,how was the drivers behavior,4
R11505,F4905,V2662,Auto,rate the cleanliness of your cab,1
R11505,F4905,V2662,Auto,how was the drivers behavior,2
R11506,F4906,V1864,Auto,rate the cleanliness of your cab,2
R11506,F4906,V1864,Auto,how was the drivers behavior,1
R11508,F4908,V1991,Four wheeler,rate the cleanliness of your cab,2
R11508,F4908,V1991,Four wheeler,how was the drivers behavior,1
R11509,F4909,V2022,Auto,rate the cleanliness of your cab,2
R11509,F4909,V2022,Auto,how was the drivers behavior,2
R11510,F4910,V2584,Auto,rate the cleanliness of your cab,2
R11510,F4910,V2584,Auto,how was the drivers behavior,3
R11511,F4911,V2355,Auto,rate the cleanliness of your cab,2
R11511,F4911,V2355,Auto,how was the drivers behavior,2
R11512,F4912,V1976,Auto,rate the cleanliness of your cab,3
R11512,F4912,V1976,Auto,how was the drivers behavior,4
R11513,F4913,V2197,Four wheeler,rate the cleanliness of your cab,2
R11513,F4913,V2197,Four wheeler,how was the drivers behavior,3
R11515,F4915,V2015,Four wheeler,rate the cleanliness of your cab,4
R11515,F4915,V2015,Four wheeler,how was the drivers behavior,3
R11516,F4916,V2076,Four wheeler,rate the cleanliness of your cab,2
R11516,F4916,V2076,Four wheeler,how was the drivers behavior,4
R11517,F4917,V2427,Bike,rate the use of helmet of your driver,4
R11517,F4917,V2427,Bike,rate the friendliness of your driver,1
R11518,F4918,V2429,Bike,rate the use of helmet of your driver,1
R11518,F4918,V2429,Bike,rate the friendliness of your driver,2
R11519,F4919,V2467,Bike,rate the use of helmet of your driver,4
R11519,F4919,V2467,Bike,rate the friendliness of your driver,3
R11520,F4920,V2448,Bike,rate the use of helmet of your driver,1
R11520,F4920,V2448,Bike,rate the friendliness of your driver,4
R11522,F4922,V2142,Auto,rate the cleanliness of your cab,4
R11522,F4922,V2142,Auto,how was the drivers behavior,2
R11523,F4923,V2354,Auto,rate the cleanliness of your cab,3
R11523,F4923,V2354,Auto,how was the drivers behavior,2
R11524,F4924,V2182,Bike,rate the use of helmet of your driver,1
R11524,F4924,V2182,Bike,rate the friendliness of your driver,3
R11525,F4925,V2433,Bike,rate the use of helmet of your driver,3
R11525,F4925,V2433,Bike,rate the friendliness of your driver,1
R11526,F4926,V2206,Four wheeler,rate the cleanliness of your cab,1
R11526,F4926,V2206,Four wheeler,how was the drivers behavior,4
R11528,F4928,V2405,Auto,rate the cleanliness of your cab,4
R11528,F4928,V2405,Auto,how was the drivers behavior,3
R11529,F4929,V2622,Auto,rate the cleanliness of your cab,3
R11529,F4929,V2622,Auto,how was the drivers behavior,2
R11530,F4930,V1768,Four wheeler,rate the cleanliness of your cab,1
R11530,F4930,V1768,Four wheeler,how was the drivers behavior,1
R11531,F4931,V1751,Bike,rate the use of helmet of your driver,2
R11531,F4931,V1751,Bike,rate the friendliness of your driver,4
R11532,F4932,V2604,Auto,rate the cleanliness of your cab,1
R11532,F4932,V2604,Auto,how was the drivers behavior,4
R11533,F4933,V2127,Four wheeler,rate the cleanliness of your cab,4
R11533,F4933,V2127,Four wheeler,how was the drivers behavior,3
R11534,F4934,V2550,Auto,rate the cleanliness of your cab,2
R11534,F4934,V2550,Auto,how was the drivers behavior,1
R11535,F4935,V2108,Bike,rate the use of helmet of your driver,1
R11535,F4935,V2108,Bike,rate the friendliness of your driver,2
R11537,F4937,V2152,Bike,rate the use of helmet of your driver,1
R11537,F4937,V2152,Bike,rate the friendliness of your driver,4
R11539,F4939,V2167,Four wheeler,rate the cleanliness of your cab,1
R11539,F4939,V2167,Four wheeler,how was the drivers behavior,4
R11541,F4941,V2248,Auto,rate the cleanliness of your cab,2
R11541,F4941,V2248,Auto,how was the drivers behavior,1
R11542,F4942,V1761,Bike,rate the use of helmet of your driver,4
R11542,F4942,V1761,Bike,rate the friendliness of your driver,3
R11544,F4944,V2264,Auto,rate the cleanliness of your cab,1
R11544,F4944,V2264,Auto,how was the drivers behavior,1
R11545,F4945,V1767,Four wheeler,rate the cleanliness of your cab,1
R11545,F4945,V1767,Four wheeler,how was the drivers behavior,3
R11546,F4946,V2330,Auto,rate the cleanliness of your cab,1
R11546,F4946,V2330,Auto,how was the drivers behavior,3
R11547,F4947,V2096,Auto,rate the cleanliness of your cab,1
R11547,F4947,V2096,Auto,how was the drivers behavior,4
R11548,F4948,V2692,Four wheeler,rate the cleanliness of your cab,1
R11548,F4948,V2692,Four wheeler,how was the drivers behavior,2
R11549,F4949,V2218,Four wheeler,rate the cleanliness of your cab,4
R11549,F4949,V2218,Four wheeler,how was the drivers behavior,4
R11550,F4950,V1990,Auto,rate the cleanliness of your cab,2
R11550,F4950,V1990,Auto,how was the drivers behavior,1
R11551,F4951,V2191,Auto,rate the cleanliness of your cab,3
R11551,F4951,V2191,Auto,how was the drivers behavior,1
R11552,F4952,V2170,Auto,rate the cleanliness of your cab,4
R11552,F4952,V2170,Auto,how was the drivers behavior,2
R11554,F4954,V2587,Auto,rate the cleanliness of your cab,4
R11554,F4954,V2587,Auto,how was the drivers behavior,2
R11555,F4955,V1849,Four wheeler,rate the cleanliness of your cab,1
R11555,F4955,V1849,Four wheeler,how was the drivers behavior,3
R11556,F4956,V2441,Four wheeler,rate the cleanliness of your cab,3
R11556,F4956,V2441,Four wheeler,how was the drivers behavior,2
R11557,F4957,V2659,Bike,rate the use of helmet of your driver,2
R11557,F4957,V2659,Bike,rate the friendliness of your driver,1
R11558,F4958,V2225,Auto,rate the cleanliness of your cab,2
R11558,F4958,V2225,Auto,how was the drivers behavior,4
R11560,F4960,V2524,Auto,rate the cleanliness of your cab,1
R11560,F4960,V2524,Auto,how was the drivers behavior,4
R11561,F4961,V2721,Auto,rate the cleanliness of your cab,4
R11561,F4961,V2721,Auto,how was the drivers behavior,1
R11562,F4962,V2450,Auto,rate the cleanliness of your cab,4
R11562,F4962,V2450,Auto,how was the drivers behavior,2
R11565,F4965,V1899,Auto,rate the cleanliness of your cab,1
R11565,F4965,V1899,Auto,how was the drivers behavior,4
R11566,F4966,V1870,Bike,rate the use of helmet of your driver,3
R11566,F4966,V1870,Bike,rate the friendliness of your driver,2
R11568,F4968,V2082,Four wheeler,rate the cleanliness of your cab,4
R11568,F4968,V2082,Four wheeler,how was the drivers behavior,4
R11570,F4970,V2688,Auto,rate the cleanliness of your cab,3
R11570,F4970,V2688,Auto,how was the drivers behavior,1
R11571,F4971,V1906,Auto,rate the cleanliness of your cab,1
R11571,F4971,V1906,Auto,how was the drivers behavior,2
R11572,F4972,V2139,Auto,rate the cleanliness of your cab,4
R11572,F4972,V2139,Auto,how was the drivers behavior,3
R11573,F4973,V2375,Auto,rate the cleanliness of your cab,1
R11573,F4973,V2375,Auto,how was the drivers behavior,4
R11575,F4975,V1903,Auto,rate the cleanliness of your cab,1
R11575,F4975,V1903,Auto,how was the drivers behavior,4
R11577,F4977,V2668,Auto,rate the cleanliness of your cab,3
R11577,F4977,V2668,Auto,how was the drivers behavior,3
R11578,F4978,V2070,Bike,rate the use of helmet of your driver,2
R11578,F4978,V2070,Bike,rate the friendliness of your driver,2
R11579,F4979,V1997,Four wheeler,rate the cleanliness of your cab,4
R11579,F4979,V1997,Four wheeler,how was the drivers behavior,4
R11581,F4981,V2653,Bike,rate the use of helmet of your driver,3
R11581,F4981,V2653,Bike,rate the friendliness of your driver,1
R11582,F4982,V2687,Auto,rate the cleanliness of your cab,4
R11582,F4982,V2687,Auto,how was the drivers behavior,4
R11585,F4985,V1776,Auto,rate the cleanliness of your cab,1
R11585,F4985,V1776,Auto,how was the drivers behavior,2
R11586,F4986,V1785,Auto,rate the cleanliness of your cab,3
R11586,F4986,V1785,Auto,how was the drivers behavior,2
R11588,F4988,V2596,Bike,rate the use of helmet of your driver,1
R11588,F4988,V2596,Bike,rate the friendliness of your driver,3
R11589,F4989,V2340,Bike,rate the use of helmet of your driver,2
R11589,F4989,V2340,Bike,rate the friendliness of your driver,4
R11591,F4991,V2533,Auto,rate the cleanliness of your cab,1
R11591,F4991,V2533,Auto,how was the drivers behavior,4
R11592,F4992,V1961,Auto,rate the cleanliness of your cab,4
R11592,F4992,V1961,Auto,how was the drivers behavior,2
R11593,F4993,V1852,Four wheeler,rate the cleanliness of your cab,1
R11593,F4993,V1852,Four wheeler,how was the drivers behavior,3
R11595,F4995,V2624,Four wheeler,rate the cleanliness of your cab,4
R11595,F4995,V2624,Four wheeler,how was the drivers behavior,1
R11596,F4996,V2427,Bike,rate the use of helmet of your driver,4
R11596,F4996,V2427,Bike,rate the friendliness of your driver,2
R11597,F4997,V2301,Four wheeler,rate the cleanliness of your cab,1
R11597,F4997,V2301,Four wheeler,how was the drivers behavior,2
R11598,F4998,V2296,Four wheeler,rate the cleanliness of your cab,3
R11598,F4998,V2296,Four wheeler,how was the drivers behavior,3
R11599,F4999,V2686,Auto,rate the cleanliness of your cab,2
R11599,F4999,V2686,Auto,how was the drivers behavior,4
R11600,F5000,V2625,Four wheeler,rate the cleanliness of your cab,2
R11600,F5000,V2625,Four wheeler,how was the drivers behavior,1
R11601,F5001,V2151,Auto,rate the cleanliness of your cab,2
R11601,F5001,V2151,Auto,how was the drivers behavior,3
R11602,F5002,V2261,Auto,rate the cleanliness of your cab,2
R11602,F5002,V2261,Auto,how was the drivers behavior,3
R11603,F5003,V2562,Auto,rate the cleanliness of your cab,3
R11603,F5003,V2562,Auto,how was the drivers behavior,4
R11606,F5006,V2466,Four wheeler,rate the cleanliness of your cab,3
R11606,F5006,V2466,Four wheeler,how was the drivers behavior,4
R11607,F5007,V2160,Bike,rate the use of helmet of your driver,3
R11607,F5007,V2160,Bike,rate the friendliness of your driver,1
R11608,F5008,V2228,Four wheeler,rate the cleanliness of your cab,1
R11608,F5008,V2228,Four wheeler,how was the drivers behavior,3
R11610,F5010,V2740,Auto,rate the cleanliness of your cab,2
R11610,F5010,V2740,Auto,how was the drivers behavior,1
R11611,F5011,V2561,Auto,rate the cleanliness of your cab,4
R11611,F5011,V2561,Auto,how was the drivers behavior,3
R11612,F5012,V2384,Auto,rate the cleanliness of your cab,2
R11612,F5012,V2384,Auto,how was the drivers behavior,3
R11613,F5013,V2380,Auto,rate the cleanliness of your cab,2
R11613,F5013,V2380,Auto,how was the drivers behavior,3
R11614,F5014,V2290,Auto,rate the cleanliness of your cab,1
R11614,F5014,V2290,Auto,how was the drivers behavior,1
R11616,F5016,V2206,Four wheeler,rate the cleanliness of your cab,1
R11616,F5016,V2206,Four wheeler,how was the drivers behavior,1
R11617,F5017,V2209,Bike,rate the use of helmet of your driver,4
R11617,F5017,V2209,Bike,rate the friendliness of your driver,1
R11618,F5018,V2721,Auto,rate the cleanliness of your cab,3
R11618,F5018,V2721,Auto,how was the drivers behavior,2
R11619,F5019,V2446,Auto,rate the cleanliness of your cab,2
R11619,F5019,V2446,Auto,how was the drivers behavior,4
R11620,F5020,V1837,Auto,rate the cleanliness of your cab,1
R11620,F5020,V1837,Auto,how was the drivers behavior,1
R11621,F5021,V2334,Auto,rate the cleanliness of your cab,2
R11621,F5021,V2334,Auto,how was the drivers behavior,3
R11622,F5022,V2422,Bike,rate the use of helmet of your driver,3
R11622,F5022,V2422,Bike,rate the friendliness of your driver,4
R11623,F5023,V2708,Bike,rate the use of helmet of your driver,3
R11623,F5023,V2708,Bike,rate the friendliness of your driver,1
R11624,F5024,V2162,Four wheeler,rate the cleanliness of your cab,2
R11624,F5024,V2162,Four wheeler,how was the drivers behavior,1
R11627,F5027,V2371,Auto,rate the cleanliness of your cab,4
R11627,F5027,V2371,Auto,how was the drivers behavior,2
R11628,F5028,V2652,Bike,rate the use of helmet of your driver,3
R11628,F5028,V2652,Bike,rate the friendliness of your driver,1
R11629,F5029,V2433,Bike,rate the use of helmet of your driver,2
R11629,F5029,V2433,Bike,rate the friendliness of your driver,2
R11630,F5030,V2523,Auto,rate the cleanliness of your cab,2
R11630,F5030,V2523,Auto,how was the drivers behavior,2
R11631,F5031,V2107,Bike,rate the use of helmet of your driver,4
R11631,F5031,V2107,Bike,rate the friendliness of your driver,1
R11632,F5032,V1898,Bike,rate the use of helmet of your driver,3
R11632,F5032,V1898,Bike,rate the friendliness of your driver,1
R11633,F5033,V2175,Auto,rate the cleanliness of your cab,4
R11633,F5033,V2175,Auto,how was the drivers behavior,1
R11634,F5034,V2269,Auto,rate the cleanliness of your cab,4
R11634,F5034,V2269,Auto,how was the drivers behavior,2
R11636,F5036,V2710,Auto,rate the cleanliness of your cab,2
R11636,F5036,V2710,Auto,how was the drivers behavior,4
R11637,F5037,V2691,Auto,rate the cleanliness of your cab,1
